Age,Height,Weight,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits,Joined_Year,Contract_End,Best Position_CB,BMI,OVA
0.6,0.5999999999999996,0.625,1,0.4,0.37,0.35,0.43,0.68,0.67,0.00011906179307060365,2017,2021,1,0.4765120525931337,64
0.5199999999999999,0.4500000000000002,0.6499999999999999,1,0.76,0.68,0.62,0.67,0.33,0.67,0.0004762471722824146,2020,2022,0,0.6274375019506258,64
0.19999999999999996,0.5,0.375,1,0.75,0.43,0.52,0.59,0.58,0.62,0.002024050482200262,2017,0,0,0.317469704831965,64
0.24,0.5,0.375,1,0.72,0.25,0.5,0.55,0.6,0.68,0.00011906179307060365,2019,2024,0,0.317469704831965,64
0.31999999999999995,0.47499999999999964,0.375,1,0.77,0.61,0.59,0.64,0.26,0.55,0.0,2020,2023,0,0.33632716049382716,64
0.36,0.5750000000000002,0.5,1,0.83,0.51,0.57,0.67,0.34,0.56,0.0,2019,2020,0,0.37971112948960317,64
0.7600000000000001,0.6749999999999998,0.8000000000000003,1,0.64,0.62,0.6,0.64,0.51,0.63,0.00011906179307060365,2018,2021,0,0.5747708239022185,64
0.44000000000000006,0.5249999999999995,0.6750000000000003,1,0.62,0.3,0.38,0.41,0.63,0.76,0.00011906179307060365,2020,2021,1,0.5858803284627461,64
0.36,0.7000000000000002,0.7749999999999999,1,0.63,0.61,0.63,0.65,0.51,0.62,0.0003571853792118109,2014,0,0,0.5320182805632543,64
0.4800000000000001,0.4249999999999998,0.75,1,0.74,0.63,0.56,0.64,0.41,0.71,0.0009524943445648292,2020,2022,0,0.7500000000000002,64
0.6,0.47499999999999964,0.5,1,0.72,0.61,0.64,0.66,0.39,0.61,0.00023812358614120726,2012,2021,0,0.4585648148148147,64
0.12,0.47499999999999964,0.55,1,0.82,0.62,0.56,0.66,0.34,0.68,0.003333730205976902,2020,2023,0,0.5074598765432099,64
0.28,0.47499999999999964,0.375,1,0.63,0.61,0.66,0.63,0.54,0.6,0.00011906179307060365,2020,2023,0,0.33632716049382716,64
0.4800000000000001,0.39999999999999947,0.42500000000000004,1,0.78,0.37,0.54,0.61,0.58,0.69,0.00023812358614120726,2017,2023,0,0.4453964378052284,64
0.6,0.7249999999999996,0.8000000000000003,1,0.87,0.59,0.55,0.61,0.35,0.73,0.00011906179307060365,2019,2021,0,0.5339390581717454,64
0.31999999999999995,0.625,0.6000000000000001,1,0.59,0.43,0.61,0.57,0.63,0.59,0.00011906179307060365,2019,2021,1,0.4337611284541565,64
0.44000000000000006,0.5999999999999996,0.5750000000000002,1,0.63,0.63,0.64,0.66,0.57,0.64,0.00011906179307060365,2018,2020,0,0.4302242512783052,64
0.19999999999999996,0.47499999999999964,0.27500000000000013,1,0.81,0.62,0.52,0.7,0.28,0.5,0.00011906179307060365,2020,2023,0,0.23853703703703721,64
0.5599999999999999,0.7249999999999996,0.6750000000000003,1,0.64,0.59,0.6,0.66,0.32,0.64,0.00023812358614120726,2020,2022,0,0.4242299168975072,64
0.36,0.4249999999999998,0.42500000000000004,1,0.75,0.65,0.48,0.65,0.19,0.63,0.0,2019,2024,0,0.42500000000000004,64
0.28,0.22499999999999964,0.25,1,0.73,0.56,0.6,0.7,0.3,0.56,0.0014287415168472437,2019,2021,0,0.40653979238754356,64
0.16000000000000003,0.17499999999999982,0.2250000000000001,1,0.68,0.58,0.63,0.69,0.4,0.52,0.0003571853792118109,2019,2023,0,0.42114512471655363,64
0.4800000000000001,0.625,0.625,1,0.43,0.47,0.51,0.55,0.62,0.75,0.00011906179307060365,2019,2022,1,0.456656838940918,64
0.64,0.5499999999999998,0.625,1,0.78,0.66,0.61,0.63,0.53,0.78,0.0004762471722824146,2020,2022,0,0.5172034100749499,64
0.31999999999999995,0.6499999999999995,0.75,1,0.75,0.32,0.47,0.48,0.64,0.73,0.0008334325514942256,2019,2021,1,0.5503767622751579,64
0.4800000000000001,0.6749999999999998,0.7000000000000002,1,0.46,0.64,0.54,0.58,0.27,0.67,0.0003571853792118109,2019,2021,0,0.48512618832050736,64
0.5199999999999999,0.5249999999999995,0.7250000000000001,1,0.28,0.36,0.5,0.41,0.66,0.65,0.0005953089653530182,2018,2021,1,0.633706677937447,64
0.4800000000000001,0.8250000000000002,0.5750000000000002,1,0.68,0.4,0.49,0.57,0.62,0.72,0.00011906179307060365,2020,2022,0,0.266614411733447,64
0.16000000000000003,0.34999999999999964,0.42500000000000004,1,0.72,0.51,0.53,0.67,0.61,0.62,0.00011906179307060365,2019,2022,0,0.4872432653061227,64
0.16000000000000003,0.2999999999999998,0.20000000000000018,1,0.57,0.39,0.58,0.63,0.62,0.61,0.0008334325514942256,2018,2021,0,0.29235607604664393,64
0.16000000000000003,0.3250000000000002,0.25,1,0.67,0.5,0.59,0.69,0.38,0.49,0.00011906179307060365,2020,2024,0,0.32557140969745024,64
0.84,0.6499999999999995,0.8500000000000001,1,0.62,0.61,0.6,0.63,0.36,0.66,0.0003571853792118109,2020,2020,0,0.6409827275586946,64
0.68,0.375,0.625,1,0.69,0.57,0.54,0.68,0.45,0.64,0.00011906179307060365,2020,2025,0,0.6707128099173556,64
0.31999999999999995,0.47499999999999964,0.5,1,0.85,0.63,0.57,0.67,0.36,0.57,0.00011906179307060365,2020,2021,0,0.4585648148148147,64
0.5199999999999999,0.47499999999999964,0.42500000000000004,1,0.76,0.57,0.6,0.63,0.6,0.61,0.00023812358614120726,2019,2021,0,0.38522222222222235,64
0.4800000000000001,0.6749999999999998,0.75,1,0.71,0.26,0.46,0.45,0.64,0.68,0.0003571853792118109,2018,2020,1,0.5299485061113629,64
0.31999999999999995,0.34999999999999964,0.3250000000000002,1,0.73,0.36,0.52,0.59,0.59,0.66,0.00023812358614120726,2019,2022,0,0.3837853061224492,64
0.5199999999999999,0.7999999999999998,0.75,1,0.61,0.39,0.43,0.42,0.64,0.72,0.00011906179307060365,2018,2020,1,0.43252503422910715,64
0.4800000000000001,0.47499999999999964,0.4750000000000001,1,0.83,0.63,0.52,0.66,0.41,0.59,0.000714370758423622,2020,2021,0,0.43411728395061755,64
0.4,0.2999999999999998,0.375,1,0.8,0.6,0.57,0.66,0.24,0.57,0.00023812358614120726,2020,2022,0,0.4776178622740488,64
0.5599999999999999,0.39999999999999947,0.3500000000000001,1,0.73,0.33,0.55,0.6,0.62,0.69,0.00011906179307060365,2007,2023,1,0.3695465862300107,64
0.19999999999999996,0.47499999999999964,0.3500000000000001,1,0.61,0.53,0.65,0.65,0.58,0.58,0.0011906179307060365,2020,2024,0,0.31187962962962956,64
0.31999999999999995,0.5999999999999996,0.625,1,0.74,0.56,0.66,0.67,0.45,0.61,0.00023812358614120726,2019,2021,0,0.4765120525931337,64
0.6,0.5249999999999995,0.375,1,0.76,0.63,0.64,0.69,0.48,0.65,0.00011906179307060365,2018,2021,0,0.29892223161453946,64
0.6,0.34999999999999964,0.3250000000000002,1,0.55,0.49,0.57,0.58,0.62,0.73,0.00011906179307060365,2015,2022,0,0.3837853061224492,64
0.31999999999999995,0.6499999999999995,0.5250000000000001,1,0.69,0.4,0.5,0.53,0.62,0.7,0.0004762471722824146,2019,2021,0,0.34651334038720005,64
0.24,0.7999999999999998,1.0,1,0.81,0.65,0.61,0.61,0.5,0.82,0.003333730205976902,2017,2021,0,0.6451750382560608,64
0.36,0.375,0.3500000000000001,1,0.92,0.54,0.56,0.68,0.3,0.59,0.0005953089653530182,2020,2021,0,0.38942729855371927,64
0.12,0.4249999999999998,0.42500000000000004,1,0.73,0.64,0.47,0.62,0.31,0.62,0.0004762471722824146,2020,0,0,0.42500000000000004,64
1.0,0.5750000000000002,0.6750000000000003,1,0.63,0.6,0.61,0.63,0.23,0.67,0.0011906179307060365,2015,2020,0,0.5434841682419662,64
0.36,0.5999999999999996,0.7250000000000001,1,0.7,0.66,0.45,0.59,0.21,0.62,0.00011906179307060365,2018,2023,0,0.5690876552227904,64
0.4,0.75,0.8250000000000002,1,0.64,0.64,0.59,0.7,0.29,0.63,0.0,2020,2020,0,0.5357151667991558,64
0.28,0.625,0.7250000000000001,1,0.69,0.44,0.42,0.54,0.63,0.71,0.00011906179307060365,2018,2021,1,0.5482396808879639,64
0.24,0.34999999999999964,0.25,1,0.85,0.53,0.56,0.69,0.28,0.48,0.002024050482200262,2014,2021,0,0.30619183673469386,64
0.6,0.6749999999999998,0.6499999999999999,1,0.62,0.68,0.64,0.62,0.3,0.72,0.00011906179307060365,2020,2021,0,0.4403038705296518,64
0.36,0.09999999999999964,0.125,1,0.74,0.59,0.61,0.69,0.3,0.43,0.00130967972377664,2020,2022,0,0.370674931129477,64
0.44000000000000006,0.25,0.375,1,0.7,0.67,0.56,0.64,0.22,0.56,0.0005953089653530182,2020,2023,0,0.5212073800485622,64
0.19999999999999996,0.625,0.5750000000000002,1,0.55,0.36,0.49,0.53,0.65,0.65,0.003333730205976902,2020,2022,1,0.41086541796739495,64
0.31999999999999995,0.34999999999999964,0.3500000000000001,1,0.7,0.27,0.48,0.54,0.61,0.59,0.00011906179307060365,2020,2021,0,0.4096497959183676,64
0.16000000000000003,0.39999999999999947,0.30000000000000004,1,0.82,0.31,0.5,0.59,0.59,0.57,0.00392903917132992,2018,2023,0,0.3189800185131988,64
0.7200000000000001,0.5499999999999998,0.30000000000000004,1,0.51,0.35,0.55,0.56,0.63,0.67,0.00011906179307060365,2015,2021,1,0.20972035593777072,64
0.5599999999999999,0.5999999999999996,0.625,1,0.61,0.63,0.62,0.65,0.33,0.65,0.0,2019,2021,0,0.4765120525931337,64
0.12,0.47499999999999964,0.5,1,0.73,0.6,0.57,0.7,0.31,0.49,0.0017859268960590546,2020,2024,0,0.4585648148148147,64
0.16000000000000003,0.4500000000000002,0.375,1,0.52,0.61,0.66,0.66,0.16,0.56,0.002381235861412073,2018,2025,0,0.3555015448956025,64
0.19999999999999996,0.5249999999999995,0.4500000000000002,1,0.61,0.54,0.57,0.65,0.6,0.67,0.0,2018,2021,0,0.3706617558265912,64
0.12,0.34999999999999964,0.20000000000000018,1,0.93,0.59,0.51,0.7,0.28,0.4,0.025360161924038577,2019,2024,0,0.2544628571428573,64
0.44000000000000006,0.5499999999999998,0.625,1,0.74,0.4,0.58,0.63,0.63,0.7,0.001666865102988451,2019,2022,1,0.5172034100749499,64
0.28,0.6749999999999998,0.5750000000000002,1,0.67,0.62,0.57,0.66,0.35,0.61,0.0,2019,2024,0,0.3730703938433684,64
0.7600000000000001,0.5,0.625,1,0.63,0.44,0.54,0.56,0.64,0.66,0.00023812358614120726,2017,2020,1,0.5592510912365314,64
0.5199999999999999,0.8499999999999996,0.75,1,0.47,0.48,0.56,0.53,0.61,0.82,0.0004762471722824146,2020,2022,1,0.39563773833004645,64
0.24,0.47499999999999964,0.3250000000000002,1,0.67,0.44,0.58,0.61,0.6,0.64,0.00011906179307060365,2018,2021,0,0.28743209876543196,64
0.31999999999999995,0.47499999999999964,0.55,1,0.66,0.52,0.57,0.61,0.63,0.7,0.00023812358614120726,2019,2023,1,0.5074598765432099,64
0.6,0.22499999999999964,0.3250000000000002,1,0.51,0.5,0.62,0.62,0.64,0.65,0.00023812358614120726,2019,2021,0,0.4887647058823532,64
0.68,0.5249999999999995,0.5750000000000002,1,0.64,0.52,0.59,0.61,0.63,0.72,0.00011906179307060365,2018,2020,1,0.49022762951334364,64
0.12,0.625,0.6000000000000001,1,0.68,0.66,0.46,0.6,0.25,0.71,0.00023812358614120726,2020,2024,0,0.4337611284541565,64
0.24,0.875,0.7749999999999999,1,0.55,0.3,0.42,0.42,0.63,0.75,0.00023812358614120726,2019,2023,1,0.39823511037067916,64
0.36,0.5249999999999995,0.75,1,0.6,0.26,0.49,0.45,0.63,0.69,0.0,2018,2021,1,0.657619852674798,64
0.24,0.4249999999999998,0.375,1,0.78,0.57,0.6,0.68,0.3,0.43,0.00023812358614120726,2019,2022,0,0.375,64
0.24,0.4249999999999998,0.2250000000000001,1,0.84,0.61,0.53,0.68,0.25,0.56,0.0003571853792118109,2020,2022,0,0.2250000000000001,64
0.31999999999999995,0.5249999999999995,0.625,1,0.82,0.63,0.51,0.62,0.24,0.68,0.0005953089653530182,2020,2023,0,0.538053978988045,64
0.31999999999999995,0.25,0.17500000000000004,1,0.75,0.64,0.61,0.69,0.44,0.55,0.0005953089653530182,2019,2022,0,0.30449796518586947,64
0.28,0.3250000000000002,0.27500000000000013,1,0.73,0.6,0.63,0.64,0.55,0.55,0.0011906179307060365,2019,2021,0,0.35173404676971876,64
0.5599999999999999,0.5,0.55,1,0.73,0.65,0.59,0.65,0.24,0.63,0.00011906179307060365,2019,2020,0,0.4867166753151615,64
0.44000000000000006,0.6499999999999995,0.625,1,0.57,0.33,0.48,0.42,0.65,0.72,0.0003571853792118109,2020,2021,1,0.43711930567073676,64
0.24,0.17499999999999982,0.40000000000000013,1,0.77,0.55,0.64,0.72,0.38,0.5,0.0005953089653530182,2019,2021,0,0.6175984977324267,64
0.16000000000000003,0.5,0.42500000000000004,1,0.65,0.62,0.62,0.66,0.54,0.62,0.0008334325514942256,2020,2022,0,0.3658259821128782,64
0.16000000000000003,0.5499999999999998,0.42500000000000004,1,0.58,0.35,0.45,0.47,0.65,0.68,0.0009524943445648292,2019,2021,1,0.327983069067455,64
0.16000000000000003,0.2999999999999998,0.3250000000000002,1,0.71,0.58,0.61,0.67,0.46,0.59,0.002976544826765091,2017,2020,0,0.4246859233519329,64
0.16000000000000003,0.625,0.3250000000000002,1,0.73,0.33,0.5,0.52,0.63,0.65,0.0011906179307060365,2017,2024,1,0.18190831309978028,64
0.28,0.47499999999999964,0.375,1,0.79,0.53,0.56,0.67,0.38,0.56,0.000714370758423622,2015,2021,0,0.33632716049382716,64
0.44000000000000006,0.5499999999999998,0.6000000000000001,1,0.76,0.52,0.56,0.58,0.58,0.66,0.00011906179307060365,2014,2022,0,0.493550867449013,64
0.44000000000000006,0.5499999999999998,0.4500000000000002,1,0.73,0.62,0.5,0.64,0.29,0.61,0.0008334325514942256,2018,2023,0,0.35163561169339164,64
0.64,0.34999999999999964,0.4750000000000001,1,0.64,0.51,0.57,0.49,0.62,0.69,0.00011906179307060365,2020,2024,1,0.5389722448979593,64
0.28,0.2999999999999998,0.30000000000000004,1,0.7,0.57,0.67,0.63,0.34,0.59,0.0011906179307060365,2019,2021,0,0.3982199538908753,64
0.44000000000000006,0.375,0.2250000000000001,1,0.71,0.62,0.58,0.7,0.26,0.38,0.0003571853792118109,2019,2022,0,0.2615702479338846,64
0.44000000000000006,0.5249999999999995,0.4750000000000001,1,0.6,0.64,0.52,0.66,0.26,0.5,0.0005953089653530182,2018,2020,0,0.39457493056394166,64
0.24,0.5999999999999996,0.5750000000000002,1,0.58,0.52,0.56,0.61,0.65,0.72,0.0008334325514942256,2016,0,0,0.4302242512783052,64
0.31999999999999995,0.5499999999999998,0.40000000000000013,1,0.61,0.4,0.57,0.58,0.64,0.71,0.00023812358614120726,2018,2021,1,0.3043305264415179,64
0.28,0.5499999999999998,0.5750000000000002,1,0.65,0.63,0.46,0.62,0.22,0.65,0.0,2018,2020,0,0.4698983248230759,64
0.36,0.5,0.5750000000000002,1,0.86,0.55,0.55,0.68,0.19,0.53,0.0003571853792118109,2020,2021,0,0.510894813955618,64
0.31999999999999995,0.27499999999999947,0.3500000000000001,1,0.83,0.62,0.49,0.69,0.3,0.54,0.00023812358614120726,2019,2023,0,0.4724479448350465,64
0.19999999999999996,0.375,0.42500000000000004,1,0.71,0.51,0.67,0.64,0.34,0.59,0.0005953089653530182,2018,2025,0,0.4661415289256201,64
0.31999999999999995,0.20000000000000018,0.3250000000000002,1,0.8,0.33,0.51,0.68,0.56,0.63,0.00023812358614120726,2019,2021,0,0.5108863485172093,64
0.6,0.6749999999999998,0.5750000000000002,1,0.73,0.59,0.58,0.56,0.6,0.69,0.00011906179307060365,2013,2022,0,0.3730703938433684,64
0.16000000000000003,0.5750000000000002,0.6499999999999999,1,0.65,0.64,0.61,0.66,0.26,0.62,0.003333730205976902,2016,2021,0,0.5200880198487712,64
0.28,0.6749999999999998,0.6750000000000003,1,0.61,0.33,0.47,0.45,0.64,0.68,0.0,2019,2022,1,0.46271502942507947,64
0.07999999999999996,0.22499999999999964,0.15000000000000013,1,0.62,0.62,0.62,0.7,0.52,0.57,0.0038099773782593166,2017,2020,0,0.2969065743944641,64
0.44000000000000006,0.07500000000000018,0.125,1,0.72,0.58,0.62,0.68,0.23,0.39,0.00023812358614120726,2020,0,0,0.3920285544318862,64
0.16000000000000003,0.6749999999999998,0.5750000000000002,1,0.73,0.4,0.5,0.58,0.62,0.66,0.0051196571020359575,2018,2021,1,0.3730703938433684,64
0.5199999999999999,0.22499999999999964,0.2250000000000001,1,0.76,0.55,0.55,0.72,0.27,0.4,0.0009524943445648292,2019,2021,0,0.37913148788927353,64
0.19999999999999996,0.22499999999999964,0.27500000000000013,1,0.56,0.26,0.51,0.51,0.63,0.68,0.0,2019,2021,1,0.4339480968858136,64
0.68,0.6499999999999995,0.7250000000000001,1,0.71,0.61,0.6,0.65,0.29,0.61,0.0003571853792118109,2016,2021,0,0.5277252709542737,64
0.24,0.47499999999999964,0.5,1,0.83,0.58,0.62,0.69,0.52,0.6,0.000714370758423622,2016,2021,0,0.4585648148148147,64
0.19999999999999996,0.47499999999999964,0.5,1,0.78,0.6,0.55,0.68,0.33,0.44,0.0040481009644005245,2018,0,0,0.4585648148148147,64
0.28,0.34999999999999964,0.42500000000000004,1,0.78,0.58,0.65,0.67,0.53,0.57,0.0004762471722824146,2020,2023,0,0.4872432653061227,64
0.88,0.5,0.55,1,0.53,0.53,0.59,0.58,0.65,0.59,0.00011906179307060365,2014,2022,0,0.4867166753151615,64
0.5199999999999999,0.5499999999999998,0.5250000000000001,1,0.67,0.6,0.61,0.6,0.64,0.74,0.00011906179307060365,2020,2021,0,0.42259323957120243,64
0.28,0.6499999999999995,0.55,1,0.54,0.35,0.46,0.55,0.62,0.68,0.0008334325514942256,2019,2023,1,0.369164831708084,64
0.31999999999999995,0.375,0.40000000000000013,1,0.81,0.64,0.46,0.62,0.27,0.54,0.00011906179307060365,2013,2022,0,0.4405701188016531,64
0.16000000000000003,0.5750000000000002,0.5250000000000001,1,0.66,0.56,0.63,0.62,0.63,0.66,0.0005953089653530182,2018,2022,0,0.40310727788279777,64
0.36,0.34999999999999964,0.3500000000000001,1,0.74,0.61,0.63,0.61,0.54,0.57,0.00023812358614120726,2014,2020,0,0.4096497959183676,64
0.68,0.6749999999999998,0.625,1,0.6,0.61,0.53,0.59,0.28,0.71,0.00023812358614120726,2020,2023,0,0.4178927116342239,64
0.64,0.625,0.625,1,0.86,0.63,0.44,0.64,0.27,0.62,0.00011906179307060365,2020,2025,0,0.456656838940918,64
0.31999999999999995,0.5999999999999996,0.75,1,0.74,0.61,0.47,0.62,0.32,0.73,0.0004762471722824146,2013,0,0,0.5922315558802045,64
0.6,0.34999999999999964,0.375,1,0.62,0.54,0.58,0.6,0.64,0.63,0.00011906179307060365,2019,2020,0,0.43551428571428596,64
0.36,0.6499999999999995,0.7000000000000002,1,0.61,0.4,0.3,0.35,0.64,0.74,0.00023812358614120726,2020,2021,1,0.5050737796333893,64
0.64,0.25,0.40000000000000013,1,0.63,0.52,0.55,0.62,0.64,0.66,0.00011906179307060365,2020,2024,0,0.5482960569063988,64
0.19999999999999996,0.7000000000000002,0.6750000000000003,1,0.63,0.49,0.54,0.58,0.6,0.67,0.0,2019,2021,0,0.4433197558858937,64
0.16000000000000003,0.25,0.3500000000000001,1,0.76,0.39,0.51,0.62,0.58,0.61,0.0009524943445648292,2018,2022,0,0.4941187031907255,64
0.12,0.5249999999999995,0.3500000000000001,1,0.62,0.66,0.52,0.55,0.33,0.69,0.010358375997142517,2018,2023,0,0.2750090568771888,64
0.64,0.7000000000000002,0.6499999999999999,1,0.38,0.44,0.5,0.45,0.62,0.76,0.00023812358614120726,2019,2021,1,0.42114512471655363,64
0.16000000000000003,0.375,0.375,1,0.65,0.57,0.64,0.67,0.6,0.64,0.0005953089653530182,2017,2023,0,0.4149987086776863,64
0.12,0.27499999999999947,0.3500000000000001,1,0.74,0.43,0.48,0.61,0.6,0.59,0.0004762471722824146,2019,2024,0,0.4724479448350465,64
0.19999999999999996,0.5249999999999995,0.5,1,0.66,0.53,0.61,0.66,0.57,0.62,0.0,2019,2023,0,0.4184881053012921,64
0.28,0.375,0.2250000000000001,1,0.9,0.55,0.53,0.69,0.34,0.51,0.0038099773782593166,2016,2021,0,0.2615702479338846,64
0.16000000000000003,0.22499999999999964,0.25,1,0.76,0.43,0.58,0.64,0.58,0.63,0.0,2020,2024,0,0.40653979238754356,64
0.5199999999999999,0.6749999999999998,0.7749999999999999,1,0.54,0.4,0.5,0.49,0.62,0.86,0.000714370758423622,2019,2021,1,0.5523596650067906,64
0.36,0.22499999999999964,0.3250000000000002,1,0.69,0.45,0.62,0.67,0.58,0.63,0.00011906179307060365,2020,2021,0,0.4887647058823532,64
0.7999999999999999,0.4500000000000002,0.5,1,0.65,0.62,0.57,0.63,0.33,0.64,0.00023812358614120726,2020,2021,0,0.47910879810243134,64
0.19999999999999996,0.5249999999999995,0.5750000000000002,1,0.66,0.53,0.57,0.64,0.6,0.66,0.0005953089653530182,2020,2023,0,0.49022762951334364,64
0.4800000000000001,0.7249999999999996,0.6750000000000003,1,0.64,0.28,0.42,0.45,0.61,0.78,0.00011906179307060365,2019,2021,1,0.4242299168975072,64
0.28,0.4500000000000002,0.7000000000000002,1,0.76,0.62,0.49,0.65,0.24,0.65,0.000714370758423622,2019,2022,0,0.6768804032333577,64
0.36,0.4500000000000002,0.27500000000000013,1,0.66,0.52,0.63,0.66,0.57,0.67,0.0,2019,2023,0,0.2566157423301396,64
0.28,0.8250000000000002,0.6000000000000001,1,0.53,0.65,0.5,0.63,0.28,0.68,0.00023812358614120726,2020,2023,0,0.2876607503454143,64
0.19999999999999996,0.34999999999999964,0.625,1,0.82,0.6,0.52,0.7,0.26,0.64,0.002024050482200262,2017,2022,0,0.6941591836734695,64
0.7999999999999999,0.4249999999999998,0.4750000000000001,1,0.47,0.62,0.66,0.66,0.35,0.59,0.0005953089653530182,2017,2021,0,0.4750000000000001,64
0.19999999999999996,0.27499999999999947,0.3250000000000002,1,0.78,0.48,0.55,0.63,0.58,0.61,0.000714370758423622,2020,2023,0,0.4456733369388861,64
0.24,0.5249999999999995,0.3250000000000002,1,0.65,0.56,0.62,0.64,0.63,0.62,0.0014287415168472437,2018,2024,0,0.25109588213983813,64
0.4800000000000001,0.5,0.5,1,0.71,0.62,0.57,0.65,0.34,0.63,0.00011906179307060365,2019,2023,0,0.4383603980342483,64
0.19999999999999996,0.5999999999999996,0.6000000000000001,1,0.68,0.36,0.49,0.62,0.63,0.68,0.000714370758423622,2020,2023,1,0.45336815193571955,64
0.36,0.5999999999999996,0.625,1,0.81,0.52,0.53,0.62,0.54,0.74,0.00011906179307060365,2019,2021,0,0.4765120525931337,64
0.31999999999999995,0.5750000000000002,0.55,1,0.74,0.38,0.52,0.58,0.61,0.64,0.00011906179307060365,2018,2021,0,0.4265034262759926,64
0.28,0.47499999999999964,0.55,1,0.83,0.54,0.56,0.64,0.6,0.74,0.0003571853792118109,2019,2023,1,0.5074598765432099,64
0.36,0.5750000000000002,0.55,1,0.53,0.33,0.46,0.45,0.64,0.72,0.00011906179307060365,2019,2023,1,0.4265034262759926,64
0.36,0.5750000000000002,0.4500000000000002,1,0.73,0.57,0.59,0.67,0.29,0.58,0.0003571853792118109,2018,2021,0,0.33291883270321354,64
0.31999999999999995,0.4500000000000002,0.625,1,0.78,0.37,0.56,0.6,0.59,0.83,0.00130967972377664,2019,2022,0,0.6027160513092602,64
0.12,0.2999999999999998,0.25,1,0.76,0.5,0.63,0.67,0.36,0.48,0.002381235861412073,2019,2023,0,0.3452880149687594,64
0.12,0.375,0.4750000000000001,1,0.65,0.59,0.62,0.68,0.58,0.52,0.003095606619835695,2020,2024,0,0.5172843491735539,64
0.31999999999999995,0.625,0.6750000000000003,1,0.54,0.28,0.46,0.46,0.61,0.76,0.00011906179307060365,2020,2021,1,0.5024482599144409,64
0.12,0.22499999999999964,0.25,1,0.65,0.63,0.62,0.65,0.49,0.53,0.00130967972377664,2019,2021,0,0.40653979238754356,64
0.28,0.5499999999999998,0.5,1,0.64,0.67,0.62,0.64,0.26,0.65,0.0003571853792118109,2015,2022,0,0.39894069694526557,64
0.5199999999999999,0.6749999999999998,0.5250000000000001,1,0.3,0.27,0.43,0.43,0.68,0.65,0.0003571853792118109,2020,2022,1,0.3282480760525128,64
0.36,0.7999999999999998,0.7000000000000002,1,0.65,0.45,0.55,0.56,0.62,0.73,0.00011906179307060365,2018,2021,1,0.3899950334237161,64
0.5199999999999999,0.5249999999999995,0.4500000000000002,1,0.73,0.5,0.56,0.63,0.59,0.58,0.00023812358614120726,2020,2023,0,0.3706617558265912,64
0.6,0.2999999999999998,0.4750000000000001,1,0.62,0.62,0.63,0.64,0.5,0.62,0.00011906179307060365,2020,2021,0,0.5834817401182801,64
0.12,0.27499999999999947,0.40000000000000013,1,0.85,0.5,0.6,0.71,0.58,0.58,0.002381235861412073,2020,2023,0,0.5259971606273663,64
0.4,0.47499999999999964,0.5,1,0.72,0.43,0.58,0.63,0.59,0.69,0.0,2019,2021,0,0.4585648148148147,64
0.4,0.34999999999999964,0.42500000000000004,1,0.7,0.38,0.55,0.59,0.59,0.59,0.00011906179307060365,2019,2023,0,0.4872432653061227,64
0.19999999999999996,0.625,0.4500000000000002,1,0.73,0.43,0.58,0.64,0.59,0.66,0.00130967972377664,2019,2023,0,0.2963868655335875,64
0.5199999999999999,0.5249999999999995,0.625,1,0.59,0.5,0.59,0.57,0.64,0.7,0.0005953089653530182,2018,2021,1,0.538053978988045,64
0.31999999999999995,0.39999999999999947,0.375,1,0.69,0.41,0.57,0.55,0.62,0.66,0.0004762471722824146,2020,2020,0,0.3948298700884165,64
0.19999999999999996,0.47499999999999964,0.4750000000000001,1,0.71,0.65,0.56,0.69,0.21,0.6,0.0005953089653530182,2020,2021,0,0.43411728395061755,64
0.68,0.7000000000000002,0.8250000000000002,1,0.58,0.61,0.64,0.62,0.59,0.68,0.00023812358614120726,2014,2021,0,0.5763675429019348,64
0.4,0.7000000000000002,0.55,1,0.57,0.49,0.62,0.62,0.59,0.73,0.0,2020,2023,0,0.332446600039193,64
0.44000000000000006,0.22499999999999964,0.2250000000000001,1,0.73,0.55,0.55,0.63,0.55,0.6,0.00011906179307060365,2018,2021,0,0.37913148788927353,64
0.5599999999999999,0.75,0.7749999999999999,1,0.67,0.58,0.62,0.65,0.6,0.7,0.0015478033099178474,2020,2020,0,0.49228982209917493,64
0.19999999999999996,0.7249999999999996,0.6750000000000003,1,0.66,0.33,0.38,0.4,0.64,0.71,0.0005953089653530182,2017,0,1,0.4242299168975072,64
0.28,0.8250000000000002,0.75,1,0.6,0.62,0.68,0.66,0.31,0.65,0.00011906179307060365,2019,0,0,0.41393878201721757,64
0.4800000000000001,0.47499999999999964,0.375,1,0.66,0.56,0.61,0.62,0.59,0.7,0.00011906179307060365,2020,2021,0,0.33632716049382716,64
0.31999999999999995,0.7000000000000002,0.8000000000000003,1,0.58,0.34,0.58,0.57,0.64,0.67,0.0034527919990475055,2018,2021,1,0.5541929117325943,64
0.31999999999999995,0.5,0.55,1,0.78,0.59,0.55,0.64,0.53,0.69,0.0003571853792118109,2017,2021,0,0.4867166753151615,64
0.31999999999999995,0.5750000000000002,0.7000000000000002,1,0.52,0.45,0.64,0.61,0.62,0.65,0.00023812358614120726,2017,2021,0,0.5668803166351608,64
0.24,0.5999999999999996,0.55,1,0.71,0.64,0.54,0.67,0.28,0.57,0.0003571853792118109,2019,2022,0,0.4070803506208911,64
